Gene.symbol	Gene.ID	adj.P.Val	logFC
MAP2K1	5604	0.833522569392874	0.0695279589533335
AHSA2	130872	0.833522569392874	0.0597989271777788
		0.833522569392874	0.0295342224444397
QPCT	25797	0.833522569392874	0.197810208608892
		0.83354339781565	0.0270549543911107
CXCL10	3627	0.833703154529483	-0.184438456411111
		0.833742540466259	-0.0569297390688899
TXNL1	9352	0.833774871360666	0.0342019187777804
BTF3	689	0.833774871360666	0.0357947849622224
BEST1	7439	0.833774871360666	-0.115570041735555
SNORA58	677836	0.833869187650341	-0.0471696688155552
OR5W2	390148	0.833869187650341	-0.0220644644977779
		0.833869187650341	0.0214628295711115
		0.833869187650341	-0.0292926406755543
SNORD115-28	100036565	0.833869187650341	0.0143927572155564
		0.833869187650341	0.0420793826555563
ANXA8L1///ANXA8	728113///653145	0.833869187650341	0.0373109584311102
DAPK2	23604	0.833869187650341	0.0395127463399998
ERAP1	51752	0.833869187650341	0.0488439267755556
		0.833869187650341	0.028476662428889
SERPINB3	6317	0.833914814551055	-0.0251655925777783
FRRS1L	23732	0.833914814551055	-0.02840302985111
DLL3	10683	0.833991865465238	0.0373126015133343
		0.833991865465238	0.0505216951422209
FAM19A2	338811	0.833991865465238	-0.125241090155555
RGL1	23179	0.834005030995247	0.120022005913334
		0.834030277260793	-0.0411145371599999
CCKAR	886	0.834030700683509	-0.0355958842866655
USP26	83844	0.834030700683509	0.0152380666466678
SGK1	6446	0.834030700683509	-0.18396355402
TCEB3CL2///TCEB3CL///TCEB3C///TCEB3B	100506888///728929///162699///51224	0.834030700683509	0.0409296723666674
		0.834130479183843	-0.0259286449177782
COL1A2///COL1A2	1278///1278	0.834130479183843	0.0267159938866675
		0.834167859510096	-0.0411182604044442
		0.834374753402173	-0.0209279375666656
PPP2R1A	5518	0.834513393384207	0.0260509371688933
SNF8	11267	0.834513393384207	-0.0352957167600003
SCAF1	58506	0.834631545044324	0.0285620572577781
PIK3C2G	5288	0.834631545044324	0.0195602236244454
UFM1	51569	0.834631545044324	0.0252316860044495
LAMTOR3	8649	0.834775464924581	-0.0472112440377748
ESRRB	2103	0.834775464924581	0.0300123425199992
FBXO47	494188	0.834842660005323	-0.0190376370311109
		0.834855353408309	-0.0424173471866665
		0.835088362277762	0.0257685597511115
		0.835088362277762	-0.050317920388887
IRF2BP1	26145	0.835157819378619	0.0325488343200009
HAVCR1	26762	0.835182209904122	-0.0500552978266668
		0.835182209904122	-0.0268756976133324
MEGF9	1955	0.835290618119229	-0.131448001953332
		0.835353466267523	0.0262925277599995
UNC5D	137970	0.835353466267523	-0.028209235513331
DLL4	54567	0.83536536822704	0.0378966428711109
OR6W1P	89883	0.83538381675693	0.0236747175800018
		0.83544204736138	0.0177276984022225
NEK3	4752	0.835528086437658	0.0542852081466672
LOXL1	4016	0.835528086437658	-0.0383062375111107
		0.835611404220828	0.0315481963866659
		0.835625347968194	0.0388194101577763
NCOR1	9611	0.835625347968194	0.0289309036044454
		0.835625347968194	0.0407514976533334
		0.835653795822827	0.033380657102223
NDUFB3	4709	0.83582037353359	-0.053428150824443
ABCB9	23457	0.83582037353359	-0.0295938733533339
		0.835929817649858	-0.0583734641066673
		0.835929817649858	0.0304648788644446
		0.835929817649858	-0.0191201011
GPR173	54328	0.83598181738073	-0.0448108447755535
ADGRB3	577	0.836121182838723	-0.0219126556799996
UBE2H	7328	0.836364980401628	0.0639138570333362
		0.836364980401628	-0.0830820674511106
VN1R4	317703	0.836665559304918	0.0271064267088907
LRP6	4040	0.836674655844563	-0.126528013806666
ITIH6	347365	0.836766661726289	-0.0306061788555567
DEC1	50514	0.83677623834478	-0.0252575691822239
ZNF396	252884	0.836848044838541	0.0222711230177781
ABI1	10006	0.83688533519034	0.0414009333822261
RPE65	6121	0.837077023454127	0.0238268732844444
		0.837144669357244	-0.0592439572422219
USP35	57558	0.837340204052105	-0.0390157282644417
		0.837379212468387	-0.0143094825844434
		0.837559210353749	0.122567529357778
MANSC1	54682	0.837622056988938	-0.0918727174177763
KIAA0556	23247	0.837734812105563	0.0390877280333335
PRKCSH	5589	0.837930041137405	-0.0306435483777694
GRPEL1	80273	0.837930041137405	-0.0633612570733302
		0.837930041137405	0.0419136272711116
FZD9	8326	0.837930041137405	0.0350746601822216
C1QTNF9	338872	0.83798622372075	-0.0444489783666655
ZNF620	253639	0.837992920377029	-0.0455479629088869
OR4D5	219875	0.837992920377029	0.026883977333334
		0.838006622394976	0.0475313872244456
WDR64	128025	0.838092914880793	-0.0227415683444425
TUT1	64852	0.838120470896665	0.0293393537111104
CELA3A	10136	0.838190443793827	0.0329950242933341
		0.838190443793827	0.0350821309955567
		0.838190443793827	-0.0600956866422218
MED4	29079	0.838256668691081	-0.0468461618288849
EPS8L3	79574	0.838256668691081	-0.0314010796644437
NTF3	4908	0.838296217166383	-0.0365992133599997
		0.838343826667297	0.0133185500600006
		0.838590438775869	-0.028750200382222
REL	5966	0.838590438775869	-0.0742299540111127
		0.838590438775869	-0.0425543166111111
OTP	23440	0.838590438775869	0.0392724777733338
		0.838590438775869	0.0896447259511151
EGFR	1956	0.838686861083549	0.0213638144266661
SNORD115-2	100033437	0.83873090479961	-0.0189655794755552
MYH6	4624	0.83873090479961	0.0317644761022216
HRASLS	57110	0.839087708008172	0.0320636911844439
		0.839118693127135	-0.0587104938533303
		0.839118693127135	-0.0229065596355542
LSM14B	149986	0.839118693127135	0.0331698651377783
		0.839118693127135	-0.025294240637777
SLC2A12	154091	0.839197078120062	-0.0304040471599993
		0.839197078120062	0.0153540492933328
RCBTB1	55213	0.839197078120062	0.0521368504400019
		0.839339316757652	-0.0813217396666657
AP3D1	8943	0.839398105248594	-0.0259800709711069
FARSB	10056	0.839599400555888	0.0783862739422254
		0.839667204091184	0.0255308962155567
		0.839679746198183	-0.144564405031109
CCL18	6362	0.839686678964837	-0.0320780529888891
		0.839893153923067	0.0677703038911135
SYNGR2	9144	0.839893153923067	0.0581719929488882
LNX2	222484	0.839934213096401	0.0746752215844433
MTX1	4580	0.839988823929889	-0.0433359834066671
		0.840040222398197	0.0289476413711101
STAC	6769	0.840083488792903	-0.0476568917755551
EPHX1	2052	0.840083488792903	0.0724988172022245
WNK2	65268	0.840085065610169	0.0309855405355552
SLC9B2	133308	0.840085065610169	-0.123779018479996
		0.840120898460058	0.069240235264445
		0.840144751139499	-0.0417512677555547
OR10Q1	219960	0.840144751139499	-0.0277990680155566
BEND2	139105	0.840144751139499	0.0239270719888887
PCDH7	5099	0.840238184385488	0.0290284672244461
NKX2-4	644524	0.840266671324936	0.0432162246355574
OR3A3	8392	0.840266671324936	-0.0406213143688863
MOB3C	148932	0.840376032748852	-0.0458863022777782
CFAP47	286464	0.840376032748852	-0.0284457294133333
NAGPA	51172	0.840462777833465	-0.0414731408199991
LAMTOR1	55004	0.840462777833465	0.0529517316977834
		0.840462777833465	-0.122345570024445
SF3A3	10946	0.840462777833465	-0.0420623423888884
CMIP	80790	0.840469771702872	-0.0663761084688881
SNX12	29934	0.840474544850212	-0.0454075144999999
		0.840474544850212	0.0604339159422249
		0.84054478615402	0.0482291038533349
FKBP8	23770	0.840578416405529	-0.0438859143088877
		0.840578416405529	0.0369045791755553
		0.840692308096279	-0.0135969319577769
GLYAT	10249	0.840693071702461	0.0236865469466672
MS4A10	341116	0.840990786835733	0.0311521650955551
FHOD3	80206	0.84105709834976	-0.0329944146000001
MICAL3	57553	0.841145863468628	-0.12595279413111
ZNF74	7625	0.84137933822967	0.0346893231888892
CTXN3	613212	0.84137933822967	-0.0295023950644455
CCDC125	202243	0.841426039716576	0.074931060182224
LOC100131195	100131195	0.841451870914186	-0.031332721693333
EIF4E1B	253314	0.841451870914186	0.0317426828266676
OR51I2	390064	0.841481329923228	0.0280008923111108
SLC43A2	124935	0.841582522630248	-0.121133154626667
		0.841582522630248	-0.0600151274155545
		0.841582522630248	-0.0194733199333328
		0.841805270686286	0.0277550859977787
CEP164	22897	0.841969121822579	0.0327766185688922
ZNF26	7574	0.841969121822579	-0.0559845691711107
		0.841969121822579	0.0150977665044456
		0.842028908371048	-0.0316903461488893
		0.842102294706119	-0.0440459726355567
NYX	60506	0.842165705216392	0.0434887637977788
MYOZ2	51778	0.842165705216392	-0.0196496453999995
C20orf181	100128998	0.842280672486229	-0.035169748031108
		0.842380908358086	0.0842759205488912
OR13C8	138802	0.842402634057047	-0.0201425801577777
HIST3H2A	92815	0.842577569723815	-0.0965403216311094
		0.842595249963439	-0.0192407762599989
RPS19BP1	91582	0.842699454779973	-0.03232668600889
SDAD1	55153	0.842816349754472	-0.0383652717333316
VPS37A	137492	0.842816349754472	0.0327777119044459
		0.842832437549016	-0.0282408961466665
AHRR///PDCD6	57491///10016	0.842832437549016	0.0325147652422242
		0.842839099276962	-0.0331192161777771
		0.842890390713262	-0.207664586904443
MDP1///CHMP4A	145553///29082	0.842939407341771	0.0456619518400005
		0.842939407341771	0.0288279785577781
LYPD6	130574	0.843057368374968	0.0272720788088892
HORMAD2	150280	0.843082249419947	-0.0225272830733338
PPP1R3B	79660	0.843153256892142	-0.0526587374199989
P2RY12	64805	0.84341520872349	-0.0573088329222218
SNCB	6620	0.84348683392104	0.0422810346333335
PTS	5805	0.843493458722211	0.0803881742577826
ACER3	55331	0.843493458722211	-0.101490979291111
		0.843493458722211	-0.0278536527999989
		0.843493458722211	0.0273752140844445
DHX29	54505	0.843542344689912	0.0523564826177791
MSH4	4438	0.843614156852549	0.0310612497688898
		0.843648086179701	0.0301372521755576
CACHD1	57685	0.843724330667457	-0.0978935827066669
BATF3	55509	0.843827878644111	0.0708206926444435
SNIP1	79753	0.843827878644111	-0.0297913223000004
		0.843827878644111	-0.0294152533444429
ARHGDIA	396	0.84386289481039	0.0435869429866678
		0.843935129474812	-0.123854698366666
		0.844119631625936	0.0359355381133355
FREM3	166752	0.844212437006764	0.030118427504445
GZMB	3002	0.844289773241484	-0.094800847171113
		0.844402478720077	-0.0225663879666662
LOC100506422	100506422	0.844402478720077	-0.0355154767866668
		0.844431291311099	-0.016420550133331
FBXO38	81545	0.844431291311099	-0.0380451816222225
PLP1	5354	0.844431291311099	0.0243100438066692
		0.84451563281571	-0.0285231312488876
		0.844552588781732	-0.0150387604733324
VEZT	55591	0.844552588781732	-0.039621085146667
CAV3	859	0.844552588781732	-0.0275605220133315
		0.844704520818466	-0.0155888540622215
TRO	7216	0.84495936259861	-0.0681502078711107
		0.84495936259861	0.0548678056511109
		0.84495936259861	0.0328676669422223
		0.844969441893843	0.028665762617778
		0.844969441893843	0.0249786465066664
BRD7	29117	0.844969441893843	-0.0339555535866651
SFRP1	6422	0.844969441893843	0.0304671502088887
FAM151A	338094	0.844969441893843	-0.0410309174666645
		0.844994263462429	0.0902262124800011
BPIFB4	149954	0.844998020300143	-0.0216400318422205
LINC00339	29092	0.845023411622426	-0.0362045511266667
		0.845023411622426	-0.0524307457066659
ADGRE4P	326342	0.845098773039644	0.125955532855555
RPS3A	6189	0.845163492441358	0.0409901087422226
		0.845226066942602	-0.0382979570488873
		0.845287147327724	-0.0574891271977762
CA5A	763	0.845360756680258	0.0466611857977788
PCDHA8	56140	0.845360756680258	0.0394456422088885
METTL15	196074	0.845469103274987	-0.0512773767311101
LOC102723968	102723968	0.845524502467099	0.0457368043955579
		0.845553820723178	0.0237079341688879
		0.845870834049243	0.0236641110266671
ABCC5	10057	0.845904926503836	-0.071491829591114
KIFC2	90990	0.84592799637614	-0.0294006366288881
OR8H2	390151	0.84592799637614	0.0197396554777778
ELMO3	79767	0.84592799637614	-0.0309541040755539
		0.845955198825883	0.0327549265333329
		0.845955198825883	0.0198112778222224
		0.84597308593758	-0.03932842922889
WNT3A	89780	0.846037201938472	-0.0348526222822212
RMRP	6023	0.846104576607583	0.0544424123333371
OR5B2	390190	0.846104576607583	-0.02578266582
GABPA	2551	0.846360025356572	-0.038081162837778
FXN	2395	0.846394714644876	0.0567774891799981
		0.846394714644876	0.0164040979888895
CFTR	1080	0.846680129264031	-0.0179951563777769
SMPX	23676	0.846680129264031	0.0231321425444451
		0.846680129264031	-0.0480539441044439
		0.846680129264031	0.0198689633688902
ABHD17A	81926	0.846731043112126	-0.0463210670599992
		0.846762530985955	-0.0433091926511082
		0.846821775967623	-0.0223781438333308
ARID3A	1820	0.846821775967623	0.042199269906666
OR4L1	122742	0.846890228388847	-0.0238029924444434
		0.846979716850127	0.0602290352244461
LINC01558	26238	0.846979716850127	0.0253166729288901
ZPLD1	131368	0.8470427736411	-0.0208229482133331
PHLDB3	653583	0.847076638457946	0.0334929324266682
RBMY1J///RBMY1E///RBMY1D///RBMY1B///RBMY1A3P///RBMY1F///RBMY2FP///RBMY1A1	378951///378950///378949///378948///286557///159163///159162///5940	0.847119286948714	0.0198747782422228
ZBTB7C	201501	0.847326285432379	-0.0267572102088867
		0.847375530513638	-0.0386849350999987
		0.847461087098963	0.0211213691288878
OR2J3///OR2J2	442186///26707	0.847528310471419	-0.0365283270355539
		0.847546577273544	0.0281948334222246
KCNS1	3787	0.847584458727205	-0.0241268937955552
MIR17HG	407975	0.847631349611625	0.0749916826955577
EEF1A2	1917	0.847631349611625	-0.0409151952155558
		0.847639675022649	0.0148813517888899
		0.847751060646894	-0.0749060022088912
TSACC	128229	0.847751060646894	-0.0261559696466662
		0.847823004871305	-0.0449282319377753
		0.847929690753774	0.038344383062225
FAM167A	83648	0.848077957076934	-0.0537973556955547
		0.848077957076934	0.0461580715555554
LOC100129455	100129455	0.848077957076934	-0.0365362892199999
		0.848203627542933	-0.0943580860666628
RPS18P9///RPS18	645958///6222	0.848223011518965	0.0491622325955543
		0.848269365432603	-0.0318944493599975
LRRD1	401387	0.848269365432603	-0.0216045002666654
		0.848269365432603	-0.0356437990933332
		0.848317076312803	0.0231426760466675
		0.848335861604997	0.0358895631822236
MOSPD3	64598	0.848375954556854	0.0307258046800003
		0.848375954556854	0.0293123113888911
		0.848413185020298	-0.0365858722511074
NODAL	4838	0.848460222436603	0.0293994066933343
KHDC3L	154288	0.848524421674853	-0.0304484121533335
KIAA2012	100652824	0.848524421674853	-0.031115985702221
TINAGL1	64129	0.848524421674853	-0.0352527324399974
KCNK15	60598	0.848592600016071	-0.0367513979577767
SHQ1	55164	0.848637315005998	0.0433753117066678
		0.848637315005998	-0.0770862693355543
		0.848662049485313	-0.0375817176022202
SPATA5	166378	0.848775465557339	0.0683613537911159
PDCD6IP	10015	0.848890510729834	0.025801515608892
		0.848890510729834	0.0455020800622243
		0.848890510729834	-0.0202865265799987
TNAP	445341	0.848890510729834	0.0364340118066657
ZCRB1	85437	0.849022775615504	-0.0528552944288911
		0.849022775615504	-0.030112254233333
KRTAP13-4	284827	0.849126712330767	0.0373831810644472
		0.849127802840327	-0.0864213758311099
CHST13	166012	0.849159250593109	0.0382873248911091
CXorf66	347487	0.84926606181478	-0.0196959454044441
		0.849295232092989	-0.0313789559111104
LDB3	11155	0.849295232092989	0.030842657926665
		0.849349420008029	-0.0172207936666657
		0.849473471665067	0.0314035035333333
SPAG17	200162	0.849529740303259	0.0293106335444442
DNAH6	1768	0.849529740303259	0.0350907032066665
SLC25A27	9481	0.849602107332404	0.107202112128891
KCNJ13	3769	0.849618189001967	0.0241660704688886
		0.84962665184826	0.0352820781066674
SPATA42	642864	0.84970883308591	-0.0260209174244443
		0.84970883308591	0.0392773796222254
		0.849738995765324	0.0906122398400009
RPP14	11102	0.849780518104097	0.0306136331200024
		0.849832588836064	-0.0536959530866659
		0.849896577178662	-0.039552103984442
LAMA5	3911	0.849896577178662	0.0363397666977781
		0.850078500151977	-0.040300379153333
GBA	2629	0.850103692498073	-0.0635745190222208
		0.850103692498073	-0.0473401827333362
CELF4	56853	0.850103692498073	-0.0402164106799985
KCNS3	3790	0.850103692498073	-0.031166018348888
		0.850125986816542	-0.0499069000333332
FRMD6	122786	0.850133466494807	-0.042285603739999
MBL2	4153	0.850216469281993	-0.0270507343533324
ANKRD20A21P///ANKRD20A8P///ANKRD20A4///ANKRD20A2///ANKRD20A3///ANKRD20A5P///ANKRD20A1	102723552///729171///728747///441430///441425///440482///84210	0.850566897271944	-0.0691119394377786
		0.850637802298113	-0.0236771948577768
		0.850637802298113	-0.0385928249800003
		0.850726513412298	0.024515855097778
		0.851043599397542	-0.0282715478111113
TMEM65	157378	0.851066532937927	0.0601956880355567
MEGF11	84465	0.851213678519406	-0.0326554993911108
FRA10AC1	118924	0.851241518538323	-0.0588642273377769
		0.851241518538323	0.0121397868199993
		0.85130000283605	0.0440102218333331
		0.85130000283605	0.0374676157955571
SIGLEC9	27180	0.85130000283605	0.143166623288892
		0.851434852521736	-0.0358309026399986
RNF145	153830	0.851434852521736	-0.033410598328893
HHATL	57467	0.85148870867697	0.0348464085088898
SND1-IT1	27099	0.851490146812172	-0.0560413343555535
DNAJC22	79962	0.851528999718999	0.0289866924999997
		0.851618560473143	0.0425410097200007
LOC101060405///RRN3P3///RRN3P1///RRN3P2///RRN3	101060405///100131998///730092///653390///54700	0.851635906455344	0.0413755637466675
CH25H	9023	0.851635906455344	-0.0609175048466657
MAP3K19	80122	0.851736939065336	-0.0158485992288888
IDO2	169355	0.851865834104382	-0.0322252989999989
AP1S3	130340	0.851965272618619	0.118430017655556
FAM35DP///FAM35BP///FAM35A	439965///414241///54537	0.852154391267092	-0.0310594826044408
MOV10L1	54456	0.852248655853021	-0.0282526354444448
RXFP3	51289	0.852404522509391	0.0350607716799995
		0.852405951446177	-0.096018955951112
ENC1	8507	0.852432055764998	-0.0908501597999996
		0.852575796512504	-0.01615985326
		0.852578141452749	-0.0457669547599999
		0.852946412641019	0.0480411647422212
LIN7A	8825	0.852956448241964	-0.135960038224443
SLC2A4	6517	0.853085384402287	0.0369065471155574
		0.853189400476629	0.0214400570799995
OR8K1	390157	0.85324460447015	0.0202727112466672
PAK1IP1	55003	0.85324460447015	-0.0733105276777746
		0.85324460447015	0.0475278411577782
ARHGAP28	79822	0.85324460447015	0.015513852982223
ARPC4-TTLL3///TTLL3	100526693///26140	0.853369491457855	-0.0400259275733346
RPL27A	6157	0.8534217735809	0.0462381850088942
		0.853457951298439	0.0182095143711116
		0.853500238117586	0.020312289560001
TTLL9	164395	0.853500238117586	0.0339361840955554
		0.853527752016863	-0.0124399965399991
HAUS8	93323	0.853527752016863	-0.0403756869911094
TBCD	6904	0.853791242726971	-0.0374842727688911
BOLA2-SMG1P6///SMG1P3///SMG1P1///SMG1P5///BOLA2///SMG1P2///SMG1	107282092///100271836///641298///595101///552900///440354///23049	0.854251639412002	-0.0240834426666616
		0.854322780246217	-0.0473775676333279
MMD2	221938	0.854566018877654	-0.0276847069377775
HRAS	3265	0.854575043574366	0.0361305954200031
		0.854648256421847	0.0524648739288898
RAB40A	142684	0.854648256421847	-0.0358770476155552
TEX13A	56157	0.854648256421847	0.027667675171112
		0.854648256421847	0.0290997764000025
		0.854673861669154	-0.0344207279399993
ATPAF2	91647	0.854673861669154	-0.0438298987022216
AURKC	6795	0.854673861669154	-0.0263614973644444
KIAA1210	57481	0.854693040869737	0.0232981364444442
		0.854751390690416	0.0239025140644449
ARGLU1	55082	0.854751390690416	0.045097918022222
CHRNA4	1137	0.854865598999925	-0.0322995436488878
		0.854922938214196	0.0798722480555591
DSCR3	10311	0.854978240198766	-0.0417355549955509
LOC400867	400867	0.854986139745163	0.0237673628355557
		0.855124620229185	0.0218838410222268
ZNF653	115950	0.855165499294343	0.0280175666933324
TINAG	27283	0.85520263857876	0.0148208271600008
		0.85520263857876	0.0307258548733338
		0.85520263857876	0.0328153363888903
		0.85520263857876	0.0279671179311158
		0.85520263857876	0.0193532028977792
OR2AG2	338755	0.85520263857876	-0.0341499531333334
CA7	766	0.85520263857876	-0.0259679335199992
		0.85520263857876	0.0250777999733343
FMO2	2327	0.85520263857876	-0.0194775401999996
		0.855247858874995	0.0143759441622238
		0.855247858874995	0.0494277953488895
		0.855392718331422	0.034521006315555
		0.855398252673265	0.042621080395552
PNLDC1	154197	0.855398252673265	-0.0321470298599991
		0.855398252673265	-0.0413592335244446
		0.855439114228666	-0.0147953854977771
DRG1	4733	0.855446388043068	0.0475092633733309
		0.855495469468474	0.0273124059888872
TMEM181	57583	0.855544901277907	-0.0580893945399987
		0.855691563249024	0.0140747342933345
LYZL1	84569	0.855691563249024	-0.0288560215977784
		0.855740808654047	-0.0204026579999996
		0.855740808654047	-0.0674807207488879
		0.855740808654047	0.0410425085800021
		0.855740808654047	-0.0713144572022202
OLIG3	167826	0.855740808654047	0.0222087415088899
COG8///PDF	84342///64146	0.855740808654047	-0.0220348508444452
CCDC22	28952	0.855740808654047	-0.0294293194333317
TM4SF4	7104	0.855809076826892	-0.022420544442221
		0.855809076826892	-0.0785617134377752
PPP2R5E	5529	0.855841317149144	-0.0198001630688855
FASTK	10922	0.855841317149144	0.0461994765733333
RPP25L	138716	0.855993257005424	-0.0274143280044434
		0.855993257005424	-0.036956270173333
NAT16	375607	0.856000280268217	0.0236801079466669
		0.856086655022646	0.0145663070155559
ADAM11	4185	0.856086655022646	0.0333356387511126
CLCNKA	1187	0.856086655022646	0.038915900040001
KCNJ6	3763	0.856118985612816	-0.0211723199133331
LINC00158	54072	0.856118985612816	-0.0227428809044445
TLX3	30012	0.856179904485164	0.0371319149555553
ASTN1	460	0.856293036427458	-0.0303829570866645
KCNK3	3777	0.856433211928656	0.0342390181488881
CENPBD1	92806	0.856433211928656	0.0405889323355559
		0.856435336615971	-0.0552959692977781
SLC4A4	8671	0.856435336615971	-0.118956349819998
TSEN2	80746	0.856435336615971	-0.0519348801822224
PABPC3	5042	0.856435336615971	0.0531540857644446
		0.856435336615971	0.0650479980844465
		0.856435336615971	-0.0208320610666703
SUPT5H	6829	0.856516623446427	0.0258473131977794
OR52D1	390066	0.856517137816493	0.0256232253177817
DHFR2	200895	0.856636826924234	0.0382781790466673
FEM1C	56929	0.856636826924234	0.0357118838533346
SETD9	133383	0.856636826924234	0.0606045552711114
		0.856703775455707	0.0189430409244449
		0.857052234014649	0.0724946709133327
SLC4A3	6508	0.857065383693389	0.0394190927533344
COL28A1	340267	0.857100516424858	0.0382799450955562
		0.857189728528356	-0.0521603741088867
ABHD15	116236	0.857227063752233	0.0406680958111103
		0.857227063752233	-0.0116588550222212
CH17-360D5.1///NPY4R	100996758///5540	0.857227063752233	0.0238742148600015
KRT36	8689	0.857227063752233	-0.0267486006133328
CD86	942	0.857238330356856	0.227101406162221
		0.857238330356856	-0.0511086480133294
MYCT1	80177	0.857312603360891	0.177341677548891
LOC100101148///LOC541473///FKBP6	100101148///541473///8468	0.857312603360891	-0.0472897957444447
		0.85737989882542	0.021601524073334
		0.857383341222409	-0.0116477834355546
		0.857427430469645	0.015323373613334
APOBEC3A_B///APOBEC3A	100913187///200315	0.857578156257134	-0.188671138824446
SNORD95	619570	0.857655281253543	-0.0483858231199985
		0.857671230347056	0.0216791022444429
PHYHIP	9796	0.857671230347056	-0.0296502341044427
COL11A2	1302	0.857723835158629	0.0279753630222244
		0.857723835158629	-0.025200888197773
PIF1	80119	0.857723835158629	0.0333350608666665
		0.857723835158629	-0.0224994259844444
SPATA33	124045	0.857723835158629	-0.0256149276799986
ATG16L1	55054	0.857723835158629	-0.0457982719933332
CER1	9350	0.857723835158629	0.0274737518844446
BARX2	8538	0.857723835158629	-0.0307150586333327
CYP26A1	1592	0.857723835158629	0.027555744377779
		0.857723835158629	-0.0227884645911116
FAM198A	729085	0.857723835158629	0.0236685761355551
SNORD59B	692090	0.857723835158629	0.0801541699755592
OR7E24	26648	0.857723835158629	0.0244994055644443
ARHGEF12	23365	0.857760076283646	0.121267241646666
ENO3	2027	0.857842078980123	-0.0251452579711113
		0.858019235574824	0.0136900767711108
PLEKHG4	25894	0.858019235574824	0.0313267420000001
CDH16	1014	0.858042937657562	-0.027072414686665
		0.858220851121947	-0.0604160303933328
H2AFB1///H2AFB2///H2AFB3	474382///474381///83740	0.858319755664876	-0.0263709066088893
		0.858387216995761	0.06920951968889
EMC7	56851	0.85854351154859	-0.0351696401533363
NINJ2	4815	0.858639860402315	0.035959893517779
		0.858701530894279	-0.0243206343377764
OTUD6B	51633	0.858741753132995	-0.0387208870822224
LILRB3	11025	0.858775984292493	0.161369760562221
		0.8587882903564	0.0688859507733355
C8A	731	0.858812943433746	0.0189025519222215
ZNF254	9534	0.858812943433746	-0.0905500500933325
KLK3	354	0.85885418813653	0.0288865920600019
KCNRG///TRIM13	283518///10206	0.858900557398132	-0.0676443376111093
		0.858976204890615	0.0403965729466655
		0.85901528016068	-0.0223534977599997
ESPNL	339768	0.859152791308938	-0.0302800582999971
CT47A12///CT47A1///CT47A2///CT47A3///CT47A4///CT47A5///CT47A6///CT47A8///CT47A9///CT47A10///CT47A7///CT47B1///CT47A11	100507170///728096///728090///728082///728075///728072///728062///728049///728042///728036///653282///643311///255313	0.859152791308938	-0.0348256076444455
CSRP1	1465	0.859152791308938	-0.0634014052044432
		0.859152791308938	-0.0207934754111099
POU6F2	11281	0.859152791308938	0.0343510058733338
		0.859152791308938	-0.0826526716133333
		0.859152791308938	-0.0842221903488873
PCDHA2	56146	0.859152791308938	0.0181668918444462
		0.859152791308938	-0.013537205073332
SESN1	27244	0.859167097663828	-0.0755912217577732
LILRB5	10990	0.859260719949277	0.0341411800644442
KRT26	353288	0.859291052907803	-0.0203954930666663
		0.859291052907803	-0.0237605379888879
CD207	50489	0.859291052907803	-0.0267939108200004
		0.859298466428862	-0.0533052757044432
OR6A2	8590	0.859337410383436	0.032201735288889
SLC45A2	51151	0.859337410383436	0.0232454928600014
UBE2L6	9246	0.859493744624342	-0.0295552783733335
ADSS	159	0.859677605528771	-0.0416415189622219
NLGN4X	57502	0.85988872331816	0.0303907813711137
MROH8	140699	0.85988872331816	-0.040450035546665
GJA10	84694	0.859890943984247	-0.0265093342088867
SEC14L1	6397	0.859976676280101	0.068686938788888
UBTFL1	642623	0.859997913085673	0.0215144712844451
		0.860026171722259	0.0166597800888906
		0.860100369784029	-0.0201424439666655
		0.860148778074404	0.0956972221711112
		0.860148778074404	-0.0349764248822204
		0.860149466853118	0.0285329701688908
LINC00313	114038	0.860291460126855	0.0255561098333343
RNU6-501P	106481339	0.860291460126855	0.0360157070244451
PSG1	5669	0.860371629127396	0.0271257885333327
ARL11	115761	0.860371629127396	-0.0857001424399977
		0.860427244607477	0.0140108292533347
SPAG11A///SPAG11B	653423///10407	0.860539574721881	0.0366261479044443
TDG	6996	0.860628426989113	0.043124424191114
BPY2C///BPY2B///BPY2	442868///442867///9083	0.861037221234344	-0.0197816964222213
LAMC1	3915	0.86103842144491	-0.139396629515557
GDF7	151449	0.861082077184174	0.0384949997822233
EPHA7	2045	0.861177276773078	0.0171951210977781
MC2R	4158	0.861177276773078	-0.0225489676466668
NR3C1	2908	0.861177276773078	-0.047533853757777
		0.861203365011958	-0.0564845406511099
KLHDC7A	127707	0.861247322837409	-0.0308628820933308
		0.861270490848193	-0.0346887389222195
SIGLEC5	8778	0.861270490848193	-0.0844211246266662
		0.861270490848193	0.017791670962223
		0.861340523760071	0.0153792713777792
		0.861392781805387	-0.0116597949888888
TCHHL1	126637	0.861421768574757	-0.0248739897333339
VWA5B1	127731	0.861421768574757	0.0245024899400015
		0.861566234297866	-0.0234136430022209
		0.861566234297866	0.0378634707511103
MYH9	4627	0.861566234297866	0.0378106960400046
MIR410	574434	0.861628175994938	-0.0172971882933326
		0.861628175994938	-0.0420505222777745
GLMN	11146	0.861628175994938	0.0813107806444444
ANXA8L1///ANXA8	728113///653145	0.861628175994938	-0.0462392359022203
SERPINB4	6318	0.861661723852581	0.0202682718666676
		0.861667778841438	0.0308349693222256
		0.861692329409983	-0.0131196429177773
		0.861692329409983	-0.0275429815022203
